,AP amp,AP amp adapt,AP amp CV,AP thresh,AP width,AHP,ISI adapt,ISI CV,R_i,Max number of APs,Tau,Rebound,Vm,Rheobase,Sag,UDR
20190110sample3,83.52096006274223,0.9686793600191684,-1.565798433832015,-30.85693717002869,0.8800000000000197,-18.341738730669018,0.20450120050492912,-2.125028848571135,222.12692359959092,49,15.2562641465546,4.989194627640393,-55.75819954574108,42.127659574468105,1.1300825398154841,1.8665360179641024
20190110sample7,85.90000122785568,0.9325071480365668,-2.691508911881329,-34.69906374812126,1.5199999999999936,-2.2043958306312557,0.6582852623937263,-1.3963735269711102,69.0082400114764,21,6.236839814020042,0.0,-64.24736588001251,300.0,1.016945252930402,2.4704540223181604
20190110sample6,94.70657631754877,0.9263095063907878,-2.6935967140584256,-34.07550603151321,1.36,-2.725206315517425,0.658285262393726,-1.3880340773466167,69.02982041417135,21,6.310409717047451,0.0,-64.24600074291229,300.0,1.016762893852566,4.307294109455993
20190110sample4,70.74876502156258,0.9676797821865346,-2.390526629797432,-31.40837326645851,1.0399999999999854,-17.614614218473434,0.2043083859049752,-2.1287334056748937,222.09672573581338,48,15.253002918078115,4.99218133432916,-55.76021081805229,42.127659574468105,1.1302199142524834,1.2813504208415405
20190108sample2,75.92645287513733,0.6889305500887253,-2.3270178474996053,-32.924018800258644,1.0000000000000009,-6.166204810142517,0.3184537311185354,-1.7476561019539658,810.4638124754032,30,24.37338935700149,4.768454446106965,-50.610270534455786,20.0,1.1591619542965856,2.4404827456889837
20190108sample1,61.500029638409615,0.9914414071026472,-1.9826407989883976,-29.476700350642204,0.6399999999999739,-19.598064944148067,-0.04088619791663679,-3.2972135697733855,88.58438852926098,64,10.159522624301195,1.485354816022472,-58.98601633310318,201.81818181818176,1.1101844969981942,1.3035802050057534
20190108sample3,91.11148118972778,0.7853462549535057,-1.6866403998646782,-35.71192175149917,1.6799999999999868,-5.0186626613140115,1.3120312900903244,-0.9227913733161253,132.6042961776256,13,9.515448409667787,0.24657781838028825,-72.37253600209951,140.0,1.0450937268785196,5.195586331246363
20190108sample6,72.83802144229412,0.9598819474376618,-1.5276369017317843,-26.424912735819817,1.4000000000000123,-14.452015981078148,0.28230932614939036,-1.1076056196383106,180.6283570391436,38,8.53905460875178,1.0925762920109037,-58.55166557431221,120.0,1.0476965454295026,3.8746692381636496
20190108sample5,73.31754826009274,0.6941218117446224,-0.7275770988504048,-28.74870784580708,1.12000000000001,-1.2227725237607956,1.1000605148444769,-1.2382783341346129,247.20933700601267,25,9.633806095626282,0.44152757171826096,-56.74465472996235,60.0,1.028529682609198,2.8610512607567418
20190130sample15,74.87925887107848,0.9111664879745209,-2.287701384078415,-46.257272362709045,0.6400000000000017,-14.739647507667543,0.12317835897462,-2.5320879900440767,130.65563769798192,76,5.697802836528871,0.9390677346714044,-59.99422510638833,100.0,1.0632576481925125,1.1203827432846163
20190130sample3,80.93930035829544,0.9385619528196844,-2.382235656721854,-30.382707715034485,1.0399999999999854,-13.166770339012144,0.26342715207862727,-0.9025287265391596,279.5654015118877,12,8.213683562049649,4.176893192912844,-49.92277929857372,40.0,1.088269169933144,2.5262967748056417
20190130sample9,75.99968090653421,0.9027372638395754,-1.5662711168989263,-32.745052129030235,0.920000000000004,-4.660725593566895,0.29071697614693476,-1.3592777341550684,301.7723696269095,28,17.30492657096393,20.553921630979982,-47.702371895313256,20.0,1.0282003038813146,2.1218314086158547
20190130sample17,73.78264516592027,0.8861485917957197,-1.742170889205172,-39.42955285310745,1.3599999999999723,-9.959332644939424,0.19053573695511408,-1.2367683962806373,323.7652210791906,18,20.22936769286339,14.253326433680794,-65.31323119848966,40.0,1.2445055715586741,2.40490745092998
20190130sample10,72.67500087618828,0.9413261965643218,-2.329361425873846,-35.307910293340676,0.7600000000000107,-16.261551529169086,0.22351454000331045,-1.2656584888024318,252.43150965496898,29,17.028508958971038,4.872382419109023,-56.6659895978868,60.0,1.2655282852637904,1.5573659870733478
20190130sample8,93.26425381004809,0.8092453071329367,-1.1435236641951225,-25.94796754419804,1.2399999999999909,-6.2233228236436835,0.33792151223720374,-0.8036540316542662,121.23093911508718,16,7.003106158809463,0.7435985025440814,-59.564308907836676,230.00000000000003,1.0686914802955223,3.02373783727164
20190130sample18,71.19802758097649,0.8777008477596977,-1.2131466200893906,-42.5107479095459,1.0399999999999854,-6.0572586953639975,0.22961225955128367,-1.0677206547763483,196.84429636349282,22,13.50654367762034,12.903751581878414,-57.402731509506715,36.800000000000026,1.0389614776234408,1.9041897446016058
20190130sample6,67.74996221065521,0.9438749062815242,-1.22253461275065,-32.15263783931732,0.6000000000000033,-20.536664873361584,0.15082288973458294,-1.6815045709433112,208.12724888573086,51,8.190686765803964,1.5727619376086253,-62.469524709135285,100.0,1.0571058384637764,1.3824942219851488
20190117sample1,82.14131928980349,0.8388311376216561,-1.2651677539988924,-30.19417636096477,0.7599999999999968,-13.224812224507332,0.15347340245629634,-0.04103258295937329,218.66417528688908,10,13.554185400027018,13.49156727568782,-44.47923534363508,40.0,1.3638807763036636,1.5820074415861898
20190117sample5,76.25202089548111,0.922583238954002,-1.7629802375301225,-50.27168616652489,0.7600000000000107,-14.753300696611404,0.12245996725843357,-1.003342371634623,226.65417419161116,22,20.250978762697038,7.859099898414798,-69.50704301595687,40.0,1.2894814758025324,1.6369369897301185
20190117sample3,75.85072517395021,0.8583453827545675,-1.0597430992717722,-32.698743045330055,1.0000000000000009,-10.363083332777023,-0.4078097750674184,-0.3515357202957132,389.90477223392753,16,41.93512303467835,5.226148219518947,-50.576453000307076,20.0,1.1307098022228983,2.072342114372654
20190117sample2,70.84060832858086,0.7287617654085152,-1.8733175870544414,-20.32246440649033,1.7199999999999993,-6.041213870048523,0.5669175130414399,-1.4358771475746601,154.2215023748576,13,13.530008103566404,0.7721028796098253,-52.41984612047672,100.0,1.036030193727628,2.38648802798619
20190117sample4,90.00863507390022,0.9288139597987444,-2.1377003384004616,-36.111202090978615,1.2399999999999909,-9.368933737277985,0.356939692649629,-1.3574633774104023,149.54188960542282,19,9.305558777793587,0.3448652887964414,-73.96376689225434,120.0,1.0488900634931442,3.5475514173833336
20190109sample2,85.34383773803711,0.8941251320283401,-1.7477825996418856,-44.22958195209503,0.7999999999999952,-10.326284915208817,0.535211007253205,-0.7072644561860186,234.52293654105492,20,20.55182400744754,5.892118539689187,-62.05833016708493,60.0,1.1104584062850853,1.577376591666044
20190128sample11,81.20493590831757,0.9168635117936342,-1.539220415472543,-37.783801555633545,0.6800000000000139,-20.415738224983212,0.15556410762440526,-2.270559173025381,293.5888986065984,48,8.702622888240747,2.5275993202162823,-65.25670538246632,60.0,1.065227088492457,1.542990590324103
20190128sample4,68.39765608310701,0.9643411330351946,-1.5614844851938698,-38.53139281272888,0.5999999999999894,-18.7925398349762,0.1422369127014077,-1.9947331832171529,167.71369311710203,97,8.141535425409765,3.0946837192656176,-66.32035257071257,80.0,1.0638523839855694,1.218493577584057
20190128sample6,78.1387723982334,0.8336803843943339,-0.5787392297187047,-40.2570366859436,1.119999999999982,-7.444784045219421,0.8315727206276606,-0.7308001764342908,320.9627125412225,22,15.933814073445602,5.377747947719804,-59.336269344389436,40.0,1.250237163517345,2.808068615242166
20190128sample12,80.52735030651094,0.8665669202580528,-2.2735162201520613,-46.39270529150963,0.6000000000000033,-15.870828181505205,0.29783444391579905,-1.7705469151122817,156.7847818136216,52,9.364257230152056,2.516062195713147,-68.15957115292547,140.0,1.1205405421196553,1.2750172204408683
20190128sample7,63.32712061703205,0.9766059179074956,-1.620413861163999,-23.76004494726658,0.5199999999999649,-21.385660395026207,0.0553774694689541,-2.5456675729326808,154.72101603200036,119,10.504173755320457,1.5189456201308715,-48.155171094089745,80.0,1.0690135581691422,1.0618037566348486
20190128sample2,43.516311794519424,0.9809972022532814,-2.1827413167877716,-22.36557006835937,0.8800000000000474,-15.144247561693193,-0.02894558088507843,-2.7840639268562777,157.2569152836998,64,8.647264419323541,1.3267487484197673,-58.46067146584392,124.6808510638298,1.050743486305706,1.0542742989106921
20190123sample5,56.114690378308296,0.9163319808540328,-1.5621784616843952,-24.4933869689703,0.5599999999999772,-22.267857566475872,0.1280519268598964,-1.4315137962938638,140.9444566071034,60,9.767848994822764,4.8785797790312975,-57.214206650108096,127.34177215189872,1.1803642930664575,1.0096218238377759
20190123sample7,80.6240066885948,0.9182730596294094,-3.1121624768329084,-42.652737349271774,0.6400000000000017,-16.722608357667927,0.08775074855750771,-1.2455813868011762,190.4980974942446,38,12.496037822444807,1.1275253499713216,-68.54801076799632,43.529411764705884,1.045705488310203,1.2131550830437836
20190123sample8,82.07651600241661,0.9380256557151604,-1.478031340243904,-46.37999460101128,0.6400000000000017,-17.561141401529312,0.06169356900533913,-2.2672868049211927,168.75504911690945,76,10.982063873848768,0.8746741414698107,-66.53366903364659,120.0,1.0529243807620066,1.2326724244458112
20191030sample4,97.50039130449295,0.7333812284778505,-1.0131048623709844,-38.87088969349861,1.3999999999999846,-0.18570199608802795,0.2625113341052298,-1.345442975998899,278.8883367230495,21,10.035828956881227,3.8034696864243926,-49.9818097256124,20.0,1.0959257124943371,3.3579658463789577
20191030sample5,91.79433062672615,0.9038153137301214,-0.740538230445155,-32.406900078058236,1.2399999999999909,-7.483657449483871,0.11298091969751718,-1.1587375463991232,194.11261148857218,20,21.25234019505838,12.787505141411744,-47.094746373593814,40.0,1.3354587265435158,2.65337219996732
20191030sample3,88.21241185069084,0.6254141222124597,-1.390958601592406,-32.31216967105865,1.4000000000000123,1.9265245646238327,1.688437051006929,-0.9409912509986285,52.19965305245882,14,15.134104518819887,2.320557043380056,-53.11254139542579,140.0,1.1191572565970165,3.461990934694952
